"","ID","Date","Filename","Keyword","Author","Title","Category"
"124",124,"1748-12-31","rstl_1748_0072.txt","fact","John Turberville Needham","A summary of some late observations upon the generation, composition, and decomposition of animal and vegetable substances; communicated in a letter to Martin Folkes Esq; President of the Royal Society, by Mr. Turbervill Needham, Fellow of the same Society.","fact"
"125",125,"1749-12-31","rstl_1749_0045.txt","fact","Wm. Milner","X. The case of Nicolas Reeks, who was born with his feet turned inwards, which came to rights after being some time used to sit cross-legged. Transmitted from Wm. Milner, Esq; at Poole, to Sir Peter Thompson, Knt, F. R. S","fact"
"126",126,"1749-12-31","rstl_1749_0046.txt","fact","James Short","XI. A letter from Mr. James Short, F. R. S. to the President, with the description and uses of an equatorial telescope.","fact"
"127",127,"1740-08-31","rstl_1739_0067.txt","fact","John Eames","I. An account by John Eames, F. R. S. of a dissertation, containing remarks upon the observations made in France, in order to ascertain the figure of the earth, by Mr. Celsius, intituled, de observationibus pro figura telluris determinanda, in gallia habits, disquisitio. Auctore Andrea Celsio, in Acad. Upsal. Astronom. Prof. Regio, c. Upsaliœ, 1738. 4to","fact"
"128",128,"1750-04-30","rstl_1749_0074.txt","facts","Jean Antoine Nollet","XX. Extract of a letter from the Abbé Nollet, F. R. S. &c. to Charles Duke of Richmond, F. R. S. accompanying an examination of certain phænomena in electricity, published in Italy, by the same, and translated from the French by Mr. Watson, F. R. S","fact"
"129",129,"1750-04-30","rstl_1749_0074.txt","facts","Jean Antoine Nollet","XX. Extract of a letter from the Abbé Nollet, F. R. S. &c. to Charles Duke of Richmond, F. R. S. accompanying an examination of certain phænomena in electricity, published in Italy, by the same, and translated from the French by Mr. Watson, F. R. S","fact"
"130",130,"1750-04-30","rstl_1749_0074.txt","facts","Jean Antoine Nollet","XX. Extract of a letter from the Abbé Nollet, F. R. S. &c. to Charles Duke of Richmond, F. R. S. accompanying an examination of certain phænomena in electricity, published in Italy, by the same, and translated from the French by Mr. Watson, F. R. S","fact"
"131",131,"1750-04-30","rstl_1749_0074.txt","facts","Jean Antoine Nollet","XX. Extract of a letter from the Abbé Nollet, F. R. S. &c. to Charles Duke of Richmond, F. R. S. accompanying an examination of certain phænomena in electricity, published in Italy, by the same, and translated from the French by Mr. Watson, F. R. S","fact"
"132",132,"1750-04-30","rstl_1749_0074.txt","facts","Jean Antoine Nollet","XX. Extract of a letter from the Abbé Nollet, F. R. S. &c. to Charles Duke of Richmond, F. R. S. accompanying an examination of certain phænomena in electricity, published in Italy, by the same, and translated from the French by Mr. Watson, F. R. S","fact"
"133",133,"1740-12-31","rstl_1739_0086.txt","fact","none","X. An inquiry into the causes of a dry and wet summer. By an anonymous hand","fact"
"134",134,"1750-07-31","rstl_1749_0082.txt","fact","George Parker","V. Remarks upon the solar and the lunar years, the cycle of 19 years, commonly called the Golden Number, the epact, and a method of finding the time of easter, as it is now observed in most parts of Europe. Being part of a Letter from the Right Honourable George Earl of Macclesfield to Martin Folkes, Esq; President of the Royal Society","fact"
"135",135,"1750-07-31","rstl_1749_0083.txt","fact","John Starr","VI. An account of the Morbus Strangulatorius, communicated in a letter from John Starr, M. D. to C. Mortimer, M. D. Secret. R. S. &c","fact"
"136",136,"1750-12-31","rstl_1749_0102.txt","fact","Arthur Dobbs","IV. A letter from Arthur Dobbs Esq; to Charles Stanhope Efq; F. R. S. concerning bees, and their method of gathering wax and honey,","fact"
"137",137,"1750-07-31","rstl_1749_0092.txt","fact","John Pringle","XV. Some experiments on substances resisting putrefaction","fact"
"138",138,"1750-12-31","rstl_1749_0146.txt","fact","James Burrow","A letter from James Burrow Esquire, F. R. S. to Peter Daval Esq; Secr. R. S. concerning the same earthquake being felt at East Sheen, near Richmond Park in Surrey","fact"
"139",139,"1750-12-31","rstl_1749_0134.txt","facts","James Parsons","XX. James Parsons M. D. F. R. S. to the President concerning the same","fact"
"140",140,"1750-12-31","rstl_1749_0133.txt","facts","Michael Russel","XIX. Michael Russel, Esq; F. R. S. to the President concerning the same","fact"
"141",141,"1800-12-31","rstl_1800_0001.txt","fact","Everard Home","I. The Croonian Lecture. On the structure and uses of the membrana tympani of the ear","fact"
"142",142,"1800-12-31","rstl_1800_0005.txt","fact","William Herschel","IV. On the power of penetrating into space by telescopes; with a comparative determination of the extent of that power in natural vision, and in telescopes of various sizes and con­structions; illustrated by select observations","fact"
"143",143,"1800-12-31","rstl_1800_0005.txt","facts","William Herschel","IV. On the power of penetrating into space by telescopes; with a comparative determination of the extent of that power in natural vision, and in telescopes of various sizes and con­structions; illustrated by select observations","fact"
"144",144,"1800-12-31","rstl_1800_0006.txt","fact","John Hellins","V. A second appendix to the improved solution a problem physical astronomy, inserted in the Philosophical Transactions for the year 1798, containing some further remarks, and improved formulae for computing the coefficients A and B; by which the arithmetical work is considerably shortened and facilitated","fact"
"145",145,"1800-12-31","rstl_1800_0007.txt","fact","Anthony Carlisle","VI. Account of a peculiarity in the distribution of the arteries sent to the limbs of slow-moving animals; together with some other similar facts. In a letter from Mr. Anthony Carlisle, surgeon, to John Symmons, Esq. F. R. S","fact"
"146",146,"1800-12-31","rstl_1800_0007.txt","fact","Anthony Carlisle","VI. Account of a peculiarity in the distribution of the arteries sent to the limbs of slow-moving animals; together with some other similar facts. In a letter from Mr. Anthony Carlisle, surgeon, to John Symmons, Esq. F. R. S","fact"
"147",147,"1800-12-31","rstl_1800_0007.txt","facts","Anthony Carlisle","VI. Account of a peculiarity in the distribution of the arteries sent to the limbs of slow-moving animals; together with some other similar facts. In a letter from Mr. Anthony Carlisle, surgeon, to John Symmons, Esq. F. R. S","fact"
"148",148,"1800-12-31","rstl_1800_0007.txt","facts","Anthony Carlisle","VI. Account of a peculiarity in the distribution of the arteries sent to the limbs of slow-moving animals; together with some other similar facts. In a letter from Mr. Anthony Carlisle, surgeon, to John Symmons, Esq. F. R. S","fact"
"149",149,"1800-12-31","rstl_1800_0007.txt","facts","Anthony Carlisle","VI. Account of a peculiarity in the distribution of the arteries sent to the limbs of slow-moving animals; together with some other similar facts. In a letter from Mr. Anthony Carlisle, surgeon, to John Symmons, Esq. F. R. S","fact"
"150",150,"1800-12-31","rstl_1800_0008.txt","fact","Thomas Young","VII. Outlines of experiments and inquiries respecting sound and light. By Thomas Young, M. D. F. R. S. In a letter to Edward Whitaker Gray, M. D. Sec. R. S","fact"
"151",151,"1800-12-31","rstl_1800_0008.txt","fact","Thomas Young","VII. Outlines of experiments and inquiries respecting sound and light. By Thomas Young, M. D. F. R. S. In a letter to Edward Whitaker Gray, M. D. Sec. R. S","fact"
"152",152,"1800-12-31","rstl_1800_0008.txt","fact","Thomas Young","VII. Outlines of experiments and inquiries respecting sound and light. By Thomas Young, M. D. F. R. S. In a letter to Edward Whitaker Gray, M. D. Sec. R. S","fact"
"153",153,"1800-12-31","rstl_1800_0009.txt","facts","Astley Cooper","VIII. Observations on the effects which take place from the destruction of the membrana tympani of the ear. By Mr. Astley Cooper. In a letter to Everard Home, Esq. F. R. S. by whom some remarks are added","fact"
"154",154,"1800-12-31","rstl_1800_0011.txt","fact","William Henry","X. Account of a series of experiments, undertaken with the view of decomposing the muriatic acid","fact"
"155",155,"1800-12-31","rstl_1800_0011.txt","fact","William Henry","X. Account of a series of experiments, undertaken with the view of decomposing the muriatic acid","fact"
"156",156,"1800-12-31","rstl_1800_0011.txt","fact","William Henry","X. Account of a series of experiments, undertaken with the view of decomposing the muriatic acid","fact"
"157",157,"1800-12-31","rstl_1800_0011.txt","facts","William Henry","X. Account of a series of experiments, undertaken with the view of decomposing the muriatic acid","fact"
"158",158,"1800-12-31","rstl_1800_0011.txt","facts","William Henry","X. Account of a series of experiments, undertaken with the view of decomposing the muriatic acid","fact"
"159",159,"1800-12-31","rstl_1800_0011.txt","facts","William Henry","X. Account of a series of experiments, undertaken with the view of decomposing the muriatic acid","fact"
"160",160,"1800-12-31","rstl_1800_0012.txt","fact","Edward Howard","XI. On a new fulminating mercury","fact"
"161",161,"1800-12-31","rstl_1800_0012.txt","fact","Edward Howard","XI. On a new fulminating mercury","fact"
"162",162,"1800-12-31","rstl_1800_0012.txt","fact","Edward Howard","XI. On a new fulminating mercury","fact"
"163",163,"1800-12-31","rstl_1800_0012.txt","facts","Edward Howard","XI. On a new fulminating mercury","fact"
"164",164,"1800-12-31","rstl_1800_0012.txt","facts","Edward Howard","XI. On a new fulminating mercury","fact"
"165",165,"1800-12-31","rstl_1800_0013.txt","fact","William Hyde Wollaston","XII. On double images caused by atmospherical refraction","fact"
"166",166,"1800-12-31","rstl_1800_0014.txt","facts","William Herschel","XIII. Investigation of the powers of the prismatic colours to heat and illuminate objects; with remarks, that prove the different refrangibility of radiant heat. To which is added, an inquiry into the method of viewing the sun advantageously, with telescopes of large apertures and high magnifying powers","fact"
"167",167,"1812-12-31","rstl_1812_0005.txt","fact","Everard Home","III. An account of some peculiarities in the structure of the organ of hearing in the Balæna Mysticetus of Linnæus","fact"
"168",168,"1812-12-31","rstl_1812_0001.txt","fact","James Ivory","I. On the grounds of the method which Laplace has given in the second chapter of the third book of his Mécanique Céleste for computing the attractions of spheroids of every description","fact"
"169",169,"1812-12-31","rstl_1812_0001.txt","fact","James Ivory","I. On the grounds of the method which Laplace has given in the second chapter of the third book of his Mécanique Céleste for computing the attractions of spheroids of every description","fact"
"170",170,"1800-12-31","rstl_1800_0021.txt","fact","William Mudge","XX. An account of the trigonometrical survey, carried on in the years 1797, 1798, and 1799, by order of Marquis Cornwallis, Master-General of the Ordnance","fact"
"171",171,"1800-12-31","rstl_1800_0021.txt","fact","William Mudge","XX. An account of the trigonometrical survey, carried on in the years 1797, 1798, and 1799, by order of Marquis Cornwallis, Master-General of the Ordnance","fact"
"172",172,"1812-12-31","rstl_1812_0000.txt","facts","none","Advertisement","fact"
"173",173,"1801-12-31","rstl_1801_0025.txt","fact","Astley Cooper","XXIII. Farther observations on the effects which take place from the destruction of the membrana tympani of the ear; with an account of an operation for the removal of a particular species of deafness","fact"
"174",174,"1801-12-31","rstl_1801_0025.txt","fact","Astley Cooper","XXIII. Farther observations on the effects which take place from the destruction of the membrana tympani of the ear; with an account of an operation for the removal of a particular species of deafness","fact"
"175",175,"1801-12-31","rstl_1801_0025.txt","facts","Astley Cooper","XXIII. Farther observations on the effects which take place from the destruction of the membrana tympani of the ear; with an account of an operation for the removal of a particular species of deafness","fact"
"176",176,"1806-12-31","rstl_1806_0004.txt","facts","William Hyde Wollaston","II. The Bakerian Lecture on the force of percussion. By William Hyde Wollaston, M.D. Sec. R. S","fact"
"177",177,"1806-12-31","rstl_1806_0004.txt","facts","William Hyde Wollaston","II. The Bakerian Lecture on the force of percussion. By William Hyde Wollaston, M.D. Sec. R. S","fact"
